id,title,description,thumbnail_url,infographic_url,url,path
821de99b-846d-44ae-9520-6d41f95f92fc,Postpartum Depression,"In this infographic, learn about causes and prevention of postpartum depression.",https://oliviahealth.org/wp-content/uploads/2023/03/Postpartum-Depression.png,https://oliviahealth.org/wp-content/uploads/2023/03/PostpartumDepressionInfographic.png,https://oliviahealth.org/2023/03/28/postpartum-depression-2/,infographics/821de99b-846d-44ae-9520-6d41f95f92fc-PostpartumDepressionInfographic.png
88dc4800-97bf-49bd-a0ed-5994a319e406,Vitamins and Supplements,"In this infographic, learn about vitamins and supplements to take during pregnancy.",https://oliviahealth.org/wp-content/uploads/2023/03/Vitamins-and-Supplements.png,https://oliviahealth.org/wp-content/uploads/2023/03/VitaminsAndSupplementsInfographic.png,https://oliviahealth.org/2023/03/28/vitamins-and-supplements-2/,infographics/88dc4800-97bf-49bd-a0ed-5994a319e406-VitaminsAndSupplementsInfographic.png
e2b6c165-919d-47de-94b4-b3deb6dab260,Breastfeeding vs. Formula Feeding,"In this infographic, learn about the differences between breastfeeding and formula feeding.",https://oliviahealth.org/wp-content/uploads/2023/03/Breastfeeding-vs.-Formula.png,https://oliviahealth.org/wp-content/uploads/2023/03/BreastfeedingVsFormulaFeedingInfographic.png,https://oliviahealth.org/2023/03/28/breastfeeding-vs-formula-feeding-2/,infographics/e2b6c165-919d-47de-94b4-b3deb6dab260-BreastfeedingVsFormulaFeedingInfographic.png
6dec5e4e-aa52-45f7-a1a3-211ea53539c0,How the Body Changes During Pregnancy,"In this infographic, learn about body changes that occur during pregnancy.",https://oliviahealth.org/wp-content/uploads/2023/03/Body-Changes-During-Pregnancy.png,https://oliviahealth.org/wp-content/uploads/2023/03/BodyChangesDuringPregnancyInfographic.png,https://oliviahealth.org/2023/03/28/bodily-changes-during-pregnancy-2/,infographics/6dec5e4e-aa52-45f7-a1a3-211ea53539c0-BodyChangesDuringPregnancyInfographic.png
de533f72-23cd-43d4-8979-e1ed8d2e2a01,Braxton Hicks Contractions,"In this infographic, learn about Braxton Hicks contractions.",https://oliviahealth.org/wp-content/uploads/2023/03/Braxton-Hicks.png,https://oliviahealth.org/wp-content/uploads/2023/03/Understanding-Braxton-Hicks-Contractions-Infographic_NC.png,https://oliviahealth.org/2023/03/28/understanding-braxton-hicks/,infographics/de533f72-23cd-43d4-8979-e1ed8d2e2a01-Understanding-Braxton-Hicks-Contractions-Infographic_NC.png
b59afcd0-cad8-4a83-890c-6e802d832470,Baby Teething,"In this infographic, learn tips for when your baby begins teething.",https://oliviahealth.org/wp-content/uploads/2023/04/baby-teething.png,https://oliviahealth.org/wp-content/uploads/2023/04/BabyTeethingInfographic_BB-1.png,https://oliviahealth.org/2023/04/10/baby-teething/,infographics/b59afcd0-cad8-4a83-890c-6e802d832470-BabyTeethingInfographic_BB-1.png
e02f7d87-3156-4a89-ae6c-509e61859e03,Bathing Your Baby,"In this infographic, learn about common concerns when bathing your baby.",https://oliviahealth.org/wp-content/uploads/2023/04/bathing-your-baby.png,https://oliviahealth.org/wp-content/uploads/2023/04/BathingYourBabyInfographic_BB-1.png,https://oliviahealth.org/2023/04/10/bathing-your-baby/,infographics/e02f7d87-3156-4a89-ae6c-509e61859e03-BathingYourBabyInfographic_BB-1.png
6ea36c0c-7a17-44e8-9329-7889052308f9,Can You Get Pregnant on Your Period?,"In this infographic, learn about how pregnancy relates to your period.",https://oliviahealth.org/wp-content/uploads/2023/04/can-you-get-pregnant-on-your-period.png,https://oliviahealth.org/wp-content/uploads/2023/04/CanYouGetPregnantOnYourPeriodInfographic_BB-1.png,https://oliviahealth.org/2023/04/10/can-you-get-pregnant-on-your-period/,infographics/6ea36c0c-7a17-44e8-9329-7889052308f9-CanYouGetPregnantOnYourPeriodInfographic_BB-1.png
b830a769-914a-4353-873a-ac84afb0744b,Pregnancy Weight Fluctuations,"In this infographic, learn about how much weight gain can be too much during pregnancy.",https://oliviahealth.org/wp-content/uploads/2023/04/how-much-weight-is-too-much.png,https://oliviahealth.org/wp-content/uploads/2023/04/How-much-weight-gain-is-too-much-infographic_NC-1.png,https://oliviahealth.org/2023/04/10/pregnancy-weight-fluctuations/,infographics/b830a769-914a-4353-873a-ac84afb0744b-How-much-weight-gain-is-too-much-infographic_NC-1.png
4b017f31-ecfd-41ea-ba9d-abcee58e3c2b,In Vitro Fertilization (IVF),"In this infographic, learn about in vitro fertilization (IVF) as an option for pregnancy.",https://oliviahealth.org/wp-content/uploads/2023/04/ivf.png,https://oliviahealth.org/wp-content/uploads/2023/04/In-Vitro-Fertilization-IVF-infographic_NC.png,https://oliviahealth.org/2023/04/10/in-vitro-fertilization-ivf/,infographics/4b017f31-ecfd-41ea-ba9d-abcee58e3c2b-In-Vitro-Fertilization-IVF-infographic_NC.png
98b7eed8-56dd-44b5-a1d3-5eef9d03741c,Risk Factors for Infertility,"In this infographic, learn about some risk factors for infertility.",https://oliviahealth.org/wp-content/uploads/2023/04/infertility-risk-factors.png,https://oliviahealth.org/wp-content/uploads/2023/04/Infertility-infographic_NC.png,https://oliviahealth.org/2023/04/10/risk-factors-for-infertility/,infographics/98b7eed8-56dd-44b5-a1d3-5eef9d03741c-Infertility-infographic_NC.png
958f37e6-0bd6-4334-bf04-e9df054405b8,Insulin Use in Pregnancy,"In this infographic, learn about how to use insulin for diabetes during pregnancy.",https://oliviahealth.org/wp-content/uploads/2023/04/insulin-use-in-pregnancy.png,https://oliviahealth.org/wp-content/uploads/2023/04/Insulin-use-in-pregnancy-infographic_NC-1-1.png,https://oliviahealth.org/2023/04/10/insulin-use-in-pregnancy/,infographics/958f37e6-0bd6-4334-bf04-e9df054405b8-Insulin-use-in-pregnancy-infographic_NC-1-1.png
daf7ae13-73ea-4c84-94fa-940f98a5efdb,Stretch Marks,"In this infographic, learn about factors that affect stretch marks during pregnancy.",https://oliviahealth.org/wp-content/uploads/2023/04/understanding-stretch-marks.png,https://oliviahealth.org/wp-content/uploads/2023/04/Stretch-marks-infographic_NC.png,https://oliviahealth.org/2023/04/10/understanding-stretch-marks/,infographics/daf7ae13-73ea-4c84-94fa-940f98a5efdb-Stretch-marks-infographic_NC.png
3f370d95-1da9-412b-85c7-8ec2dcc29422,Vaginal Discharge,"In this infographic, learn about different types of discharge and what they mean.",https://oliviahealth.org/wp-content/uploads/2023/04/vaginal-discharge.png,https://oliviahealth.org/wp-content/uploads/2023/04/TypesOfDischargeInfographic_BB-1.png,https://oliviahealth.org/2023/04/10/vaginal-discharge/,infographics/3f370d95-1da9-412b-85c7-8ec2dcc29422-TypesOfDischargeInfographic_BB-1.png
172d69b6-8212-4a35-8424-8a4299ec1f55,What Your Cramps Could Mean,"In this infographic, learn about what your cramps could mean other than your period.",https://oliviahealth.org/wp-content/uploads/2023/04/what-cramps-could-mean.png,https://oliviahealth.org/wp-content/uploads/2023/04/WhatYourCrampsCouldMeanInfographic_BB.png,https://oliviahealth.org/2023/04/10/what-cramps-could-mean/,infographics/172d69b6-8212-4a35-8424-8a4299ec1f55-WhatYourCrampsCouldMeanInfographic_BB.png
2a44cba8-7ea5-4031-af43-f6ab634e251d,Tips for Getting Pregnant Faster,"In this infographic, learn different ways to get pregnant faster.",https://oliviahealth.org/wp-content/uploads/2023/04/tips-for-pregnancy.png,https://oliviahealth.org/wp-content/uploads/2023/04/TipsForGettingPregnantFasterInfographic_BB.png,https://oliviahealth.org/2023/04/10/tips-for-getting-pregnant-faster/,infographics/2a44cba8-7ea5-4031-af43-f6ab634e251d-TipsForGettingPregnantFasterInfographic_BB.png
e2115147-110b-44a8-98ee-3767154ee814,Shaken Baby Syndrome,"In this infographic, learn about signs and symptoms of shaken baby syndrome.",https://oliviahealth.org/wp-content/uploads/2023/04/shaken-baby-syndrome.png,https://oliviahealth.org/wp-content/uploads/2023/04/ShakenBabySyndromeInfographic_BB.png,https://oliviahealth.org/2023/04/10/shaken-baby-syndrome/,infographics/e2115147-110b-44a8-98ee-3767154ee814-ShakenBabySyndromeInfographic_BB.png
fb558fbb-7edf-4372-a179-87409303bfeb,What is Ovulation,"In this infographic, learn about the process and timing of ovulation.",https://oliviahealth.org/wp-content/uploads/2023/04/what-is-ovulation.png,https://oliviahealth.org/wp-content/uploads/2023/04/WhatIsOvulationInfographic_BB.png,https://oliviahealth.org/2023/04/13/what-is-ovulation-2/,infographics/fb558fbb-7edf-4372-a179-87409303bfeb-WhatIsOvulationInfographic_BB.png
d5fdcc80-8339-4c84-94f4-b9fe9341acd8,Potty Training,"In this infographic, learn different strategies for potty training your toddler.",https://oliviahealth.org/wp-content/uploads/2023/04/potty-train.png,https://oliviahealth.org/wp-content/uploads/2023/04/PottyTrainingInfographic_BB-1.png,https://oliviahealth.org/2023/04/18/potty-training/,infographics/d5fdcc80-8339-4c84-94f4-b9fe9341acd8-PottyTrainingInfographic_BB-1.png
4127a3e1-41f7-4443-849b-98b6a4caeb4b,Kegel Exercises,"In this infographic, learn about the benefits of kegel exercises and tips to safely practice them.",https://oliviahealth.org/wp-content/uploads/2023/04/kegel.png,https://oliviahealth.org/wp-content/uploads/2023/04/KegelExercisesInfographic_BB.png,https://oliviahealth.org/2023/04/18/kegel-exercises/,infographics/4127a3e1-41f7-4443-849b-98b6a4caeb4b-KegelExercisesInfographic_BB.png
dba0ed0a-de70-4ff6-815e-723057b6f41d,Ectopic Pregnancy,"In this infographic, learn about signs and symptoms of ectopic pregnancy.",https://oliviahealth.org/wp-content/uploads/2023/04/ectopic.png,https://oliviahealth.org/wp-content/uploads/2023/04/EctopicPregnancyInfographic_BB.png,https://oliviahealth.org/2023/04/18/ectopic-pregnancy/,infographics/dba0ed0a-de70-4ff6-815e-723057b6f41d-EctopicPregnancyInfographic_BB.png
67271063-8a9d-4cdb-9243-71f2a4e6b8e9,Babyproofing,"In this infographic, learn how to safely babyproof your house.",https://oliviahealth.org/wp-content/uploads/2023/05/Babyproofing-Infographic.png,https://oliviahealth.org/wp-content/uploads/2023/05/How-to-baby-proof-your-house-infographic_NC.png,https://oliviahealth.org/2023/05/04/babyproofing-2/,infographics/67271063-8a9d-4cdb-9243-71f2a4e6b8e9-How-to-baby-proof-your-house-infographic_NC.png
b36b8290-fa1a-40d8-87a4-62e4343159ea,Baby Fevers,"In this infographic, learn tips for taking care of your baby when they have a fever.",https://oliviahealth.org/wp-content/uploads/2023/05/Baby-Fevers-Infographic.png,https://oliviahealth.org/wp-content/uploads/2023/05/what-to-do-if-my-baby-has-a-fever-infographic_NC.png,https://oliviahealth.org/2023/05/04/baby-fevers-2/,infographics/b36b8290-fa1a-40d8-87a4-62e4343159ea-what-to-do-if-my-baby-has-a-fever-infographic_NC.png
e42d4b90-247f-461f-9a11-5d93ff403a1e,Baby Acne,"In this infographic, learn about how to recognize and treat baby acne.",https://oliviahealth.org/wp-content/uploads/2023/05/Baby-Acne-Infographic.png,https://oliviahealth.org/wp-content/uploads/2023/05/Baby-Acne-infographic_NC.png,https://oliviahealth.org/2023/05/04/baby-acne-2/,infographics/e42d4b90-247f-461f-9a11-5d93ff403a1e-Baby-Acne-infographic_NC.png
95692f0a-6c85-4cf9-8451-e81e63adf25d,Breech Births,"In this infographic, learn important signs and symptoms of breech births.",https://oliviahealth.org/wp-content/uploads/2023/04/breech.png,https://oliviahealth.org/wp-content/uploads/2023/04/BreechBirthInfographic_BB.png,https://oliviahealth.org/2023/04/18/breech-birth/,infographics/95692f0a-6c85-4cf9-8451-e81e63adf25d-BreechBirthInfographic_BB.png
1f7c895f-182d-401c-8ad6-447ca4690ebd,Calculating Due Date,"In this infographic, learn tips for calculating your due date.",https://oliviahealth.org/wp-content/uploads/2023/04/due-date.png,https://oliviahealth.org/wp-content/uploads/2023/04/CalculatingDueDateInfographic_BB_2.png,https://oliviahealth.org/2023/04/18/calculating-due-date/,infographics/1f7c895f-182d-401c-8ad6-447ca4690ebd-CalculatingDueDateInfographic_BB_2.png
b1a6dd20-af8e-4824-b432-24e3e10c62f6,Foods to Avoid,Learn about food to avoid consuming during pregnancy.,https://oliviahealth.org/wp-content/uploads/2023/03/Foods.png,https://oliviahealth.org/wp-content/uploads/2023/03/Foods-to-avoid-during-pregnancy-infographic_NC.png,https://oliviahealth.org/2023/03/07/foods-to-avoid/,infographics/b1a6dd20-af8e-4824-b432-24e3e10c62f6-Foods-to-avoid-during-pregnancy-infographic_NC.png
